,id,created_at,text,source,userID,name,username,location,userDescription
79,1592274172004089857,2022-11-14 21:52:00+00:00,"CNN Suffers Possibly Network-Ending Loss  #MAGA #TRUMP2024 #Trump

https://t.co/cC5asUh81S",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
80,1592274018400612352,2022-11-14 21:51:23+00:00,📣@dbongino says things will get better! He shared a fantastic story about crime &amp; how @RudyGiuliani came into power… https://t.co/AgAUXRVypH,Twitter for iPhone,1589393316747124740,Red Wave Clips,RedWaveClips,Texas,"🇺🇸 Account ran a college student trying to awaken the unawakened. Focused on sharing the most relevant news, videos, and own tweets. Please follow!"
81,1592273920274575362,2022-11-14 21:51:00+00:00,"Tom Cotton Just Froze Out Joe Biden  #MAGA #TRUMP2024 #Trump

https://t.co/mJFFYVPWb4",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
82,1592273920132087808,2022-11-14 21:51:00+00:00,"DeSantis Gets Obama And Biden In Their Hometowns  #MAGA #TRUMP2024 #Trump

https://t.co/yA9903OFUC",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
83,1592273809616162822,2022-11-14 21:50:33+00:00,Vote #DonaldTrump and others In or Out at https://t.co/8DcwIELifG. Read this article and other news you missed. 🇺🇸… https://t.co/nb0tKp3qQ1,LaterMedia,1055578127223738369,voteinorout,voteinorout,"New York, USA",Vote In Or Out is a voting research platform powered by people. Save facts. Build ballots. Come together. Get out and vote. #bethechange #voteinorout #FBR
84,1592273777681137664,2022-11-14 21:50:26+00:00,No applause for @Mike_Pence's @60Minutes comments now that it appears the #Trump'tanic is sinking AND he's selling… https://t.co/6ZcckOGQ5h,Twitter Web App,123281100,Andy Ostroy,AndyOstroy,NYC,"Proud democrat. Patriot. Writer. Filmmaker/producer (ADRIENNE, HBOMax). Podcaster. Non-profit founder supporting women filmmakers. Drummer. Biker. Candy man."
85,1592273751764504579,2022-11-14 21:50:20+00:00,"At the latest since January 6, 2021, Vice President Mike #Pence has dropped his mask and exposed himself as a trait… https://t.co/C6ckfB5IBA",Twitter for iPhone,4372795162,Alin Altuntov,alin_altuntov,"Neu-Ulm, Bayern",Local politician in Neu-Ulm & region (GER) | Domnestic & International Politics | Activism & Social Commitment | Movie & tv madness | MAGA Republican
86,1592273712027684864,2022-11-14 21:50:10+00:00,"TRUMP LIE #24358

""Iran - they're having riots in the street.""

#TFG  #Trump",Hootsuite Inc.,1385036460735279113,allan klepfisz,AllanKlepfisz,,"clinging to the primacy of truth, logic and kindness"
87,1592273668578869250,2022-11-14 21:50:00+00:00,#BunkerBitch #Trump the #OrangeBinLaden will be overseen by #BarbaraSJones to keep him from diverting #Monies. https://t.co/f4AQGu3IYN,Twitter Web App,968578352343867393,Don Auto - WEAR A MASK - Get Vaccinated💉,Mr_Don_Auto,,"#Vaccinated
Viva la #Resistance 
#VoteBlueNoMatterWho 
#VoteBlueOverQ
#BlueCrew

My job is to #Annoy.

Blocked by @ScottBaio"
88,1592273390903394305,2022-11-14 21:48:54+00:00,@FoxNews Why didn’t #Trump the builder get it done? He had the House and the Senate for 2 years.,Twitter for iPhone,87674034,Someguy,clevelanddem,"Cleveland, OH","Married, father of two, just trying to do my part to make America a better place for my kids."
89,1592273350076026880,2022-11-14 21:48:44+00:00,"With its highly devolved #voting systems to state &amp; county level, #USA has long struggled with its actual voting “m… https://t.co/MnmXyUYmJW",Twitter for iPad,32340937,Peter Clarke,MediaActive,"Melbourne, Wurundjeri Land.",Former ABC broadcast journalist. Pioneered Australian *national* radio talkback. Podcaster @transitzonepod JOURNALISM FUTURES/INTERVIEWING/WILDLIFE PHOTOGRAPHY.
90,1592273341725179905,2022-11-14 21:48:42+00:00,#CharlesManson got a life sentence for sending murderers out to houses. What will #Trump get? Unlimited fundraising… https://t.co/prRWTSa6oM,Twitter Web App,22275767,Ann Marie Hoff,Annimallover,"Tucson, Az.","Follow on Instagram: Samson_Speaks
Author, Artist, Pet Psychic, Medium. https://t.co/4ywyyJPXsA 
https://t.co/RfDWNoJ8bl  2 book session"
91,1592273251476054024,2022-11-14 21:48:20+00:00,"You don’t have to be lonely, at https://t.co/TasEat1kpI. #Trump #midterms https://t.co/a10dMvpIH9",Twitter for iPhone,78189547,Ultra MAGA Florida Patriot,FL_Hooleyman,,"Unmasked, unmuzzled, unvaccinated, FOLLOW AT YOUR OWN RISK. Sometimes, I tweet things that may hurt your feelings; I will not care. NO DM’s"
92,1592273231024738304,2022-11-14 21:48:15+00:00,"EA on @Monocle24: Democrats Up, Republicans Split in US Mid-Term Elections (@ScottLucas_EA w @GeorginaGodwin)… https://t.co/8CqKVn7os5",TweetDeck Web App,17230082,Scott Lucas,ScottLucas_EA,"Birmingham, UK",Professor @Clinton_InstUCD / Professor Emeritus @UniBirmingham. Founder @EA_WorldView. Co-host w @MoniqueCamarra of #EuroFile. Political analyst on TV and radio
93,1592273212519641088,2022-11-14 21:48:11+00:00,@TrumpTracker_ $TRUMP is the crypto project that will welcome #TRUMP back to crypto and back to the presidential ra… https://t.co/rSm34xWwrH,Twitter for Android,1050453834445848577,cryptokalle,keller810,,
94,1592273202948210688,2022-11-14 21:48:09+00:00,#trump #lauratrump While it is appearing DonaldTrump is desiring to make a enemy of #RonDeSantis  is opposet of wha… https://t.co/pHt47XYgZ1,Twitter for Android,1583088343914614787,238Priesthood,Priesthood238,"Georgia, USA",
95,1592273165203521536,2022-11-14 21:48:00+00:00,"Mike Pence Goes All-In On Supreme Court  #MAGA #TRUMP2024 #Trump

https://t.co/cTUe5PdKWe",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
96,1592272994369703936,2022-11-14 21:47:19+00:00,@JackPosobiec Rupert has always had the good instincts - a #trump nomination would be a disaster for the GOP and th… https://t.co/sI802wslL8,Twitter Web App,1581367165042802689,Friends of Elon's,Patriot11119,Florida,"#freespeech #AfD #AliceWeidel #Wagenknecht #GiorgiaMeloni #RickDeSantis #TulsiGabbard
🚫socialism  🚫gendergaga  🚫greenbullshit  🚫Ukrainebullshit"
97,1592272960467136512,2022-11-14 21:47:11+00:00,Random Trump https://t.co/1NXHLYp3mi - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/WIHJPgELSE,Random Trump,999800336750530560,RandomTrump.com,randomtrump1,,Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87
98,1592272913830289409,2022-11-14 21:47:00+00:00,"Pelosi Just Suffered Her 17th Loss  #MAGA #TRUMP2024 #Trump

https://t.co/ZIoxBEZwi8",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
99,1592272662193229831,2022-11-14 21:46:00+00:00,"Democrat Arrested For 2nd Time In A Month  #MAGA #TRUMP2024 #Trump

https://t.co/4ZorY1RVy1",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
100,1592272544328863744,2022-11-14 21:45:32+00:00,"Here is Tuesdays front page from the: 

#i 

#TomorrowsPapersToday

Murdoch tell #Trump your Whitehouse dream is ov… https://t.co/h9E5tGLtUJ",Twitter for iPad,1521908205512712192,The Press Room From TSC News,channel_tsc,"Newcastle Upon Tyne, England","We are your non profit news channel, bringing you the news each day, and making news available to those that cannot access mainstream media around the world."
101,1592272543377158144,2022-11-14 21:45:31+00:00,I think #trump and his child @DonaldJTrumpJr are being treated very unfairly by establishment @gop @LeaderMcConnell… https://t.co/ZaivUNdgs9,Twitter for Android,931995656494907395,Joe Marino,JoeMarino2017,"Florida, USA",Dad of Army Airborne Vet/Retired Educator/Locomotive Engineer
102,1592272512263589891,2022-11-14 21:45:24+00:00,(https://t.co/7XmLgOtpxA):#Weisselberg family at center of #Trump Organization trial in New York : The Weisselbergs… https://t.co/nnoIklIk1n,Newsoneplace To Twitter,3534222021,NewsOnePlace.com,newsoneplace,,"https://t.co/WWMmIk3wM3 is a News Aggregator, it gathers news all around the USA and the world for you, 24/7 automatically. All news in one place."
103,1592272455485235201,2022-11-14 21:45:11+00:00,"TRUMP LIE #24357

""They've been [taking] $500 billion a year our of country. It's time that we stopped, okay? We've… https://t.co/coLpgNWhEx",Hootsuite Inc.,1385036460735279113,allan klepfisz,AllanKlepfisz,,"clinging to the primacy of truth, logic and kindness"
104,1592272435289948160,2022-11-14 21:45:06+00:00,@LFCMemesFFOTWGT @wcoastrunner @kyledcheney IMO the % of the U.S. who supports #Trump/#MAGA was closer to 30%+/- be… https://t.co/b5gx51Sr6K,Twitter for iPad,304630063,Twiggy,JillJessMom,,
105,1592272410534768641,2022-11-14 21:45:00+00:00,"Supreme Court Hears The Case Of A Generation  #MAGA #TRUMP2024 #Trump

https://t.co/D5eDyoTKjm",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
106,1592272410325225472,2022-11-14 21:45:00+00:00,"Biden’s DOJ Opens Criminal Trump Investigation

#Trump #trumpRally #DonaldTrump 

#trumpwon… https://t.co/1CDEhQAnbh",TweetDeck,1530045783231410178,Conservative Opinion,ConservativeO17,,"#Trump #MAGA #Trumpwon
Conservative Opinion 
Your Conservative Patriot !
Follow back patriots only  ."
107,1592272388217245696,2022-11-14 21:44:54+00:00,"Grab your copy of this #NFT now on @opensea 
Save America NFT! Made for all Trump fans! #NFT #NFTs #NFTCommunity… https://t.co/Z3n70Pwq6t",Twitter for Android,1410211838814572546,Meaningful NFTs 🗯,meaningfulNFTs2,United States,NFTs with a purpose!
108,1592272239634022401,2022-11-14 21:44:19+00:00,@PapiTrumpo For every1 who is saying Donald Trump is being wrong for calling out DeSantis please calm down. This is… https://t.co/fXqkP3nVE5,Twitter for Android,1356680467634864128,👑🦃🥕Thankful Lily Bunny.🥕🦃 👑,notthebunny1,"Waco, TX","#GamerChick and I am loving to blame him for my mistakes. 😏

Ready for the food month! 🦃

WARNING: 100% Anti #Woke.

No DMs"
109,1592272158499033088,2022-11-14 21:44:00+00:00,"Biden Loses To Trump At The Border  #MAGA #TRUMP2024 #Trump

https://t.co/2dGNTNd7Fe",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
110,1592272080753823746,2022-11-14 21:43:41+00:00,@theblaze Desantis is destroying the party! #Trump,Twitter Web App,1484587189325471752,TerrysOrange,OrangeTerrys,,I love oranges and orange juice. And JUSTICE!
111,1592271978123202561,2022-11-14 21:43:17+00:00,Democrats don't even have to call #trump @LaraLeaTrump and @DonaldJTrumpJr the biggest losers....we don't have to.… https://t.co/GXoJvQEFql,Twitter for Android,931995656494907395,Joe Marino,JoeMarino2017,"Florida, USA",Dad of Army Airborne Vet/Retired Educator/Locomotive Engineer
112,1592271906895409152,2022-11-14 21:43:00+00:00,"Celebrity Doctor Joins The Red Republican Surge  #MAGA #TRUMP2024 #Trump

https://t.co/wwEBJkXfgI",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
113,1592271769469128705,2022-11-14 21:42:27+00:00,"Saudi defense officials rented suites at Trump's DC hotel that cost $10,500 right before MBS visited White House… https://t.co/4XVX8di9Rx",MagaCancer,1532031162205581312,The MAGA Cancer,themagacancer,,"Politics 

Not checking DMs"
114,1592271753090568192,2022-11-14 21:42:23+00:00,"As it happened: Trump Organization criminal tax-fraud trial kicks off in New York
https://t.co/vx2ya1xdb5… https://t.co/BMvgzGyouU",MagaCancer,1532031162205581312,The MAGA Cancer,themagacancer,,"Politics 

Not checking DMs"
115,1592271655220527106,2022-11-14 21:42:00+00:00,"Chuck Schumer Handed A Major Senate Loss  #MAGA #TRUMP2024 #Trump

https://t.co/v0m7eVaIwW",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
116,1592271455961907200,2022-11-14 21:41:12+00:00,"I saw the parallels between #Trump and #Hitler as far back as 2015!

Of course, I graduated just as #Conservatives… https://t.co/TYD0xkZKWz",Twitter Web App,891410661074280448,Father Enoch,bauthorfowler,,"Just want to play #ttrpgs & read #erotica but #Fascists keep burning the world down. #VampireTheRequiem.

He/Him. #BlackLivesMatter. #Antifascist. #ProudLeftist"
117,1592271435086569472,2022-11-14 21:41:07+00:00,"@marcorubio #ElectionDeniers #AbortionRights #GayMarriage #Trump need anymore reasons? You bragged all year about ""… https://t.co/Z3o9ltx3fr",Twitter for iPhone,82510548,Mark M,mickeyfan01,"Minnesota, Wisconsin & More","Cat Dad, vintage Mickey Mouse collector. #Pride 🏳️‍🌈 Currently in MN living my best life."
118,1592271431785668611,2022-11-14 21:41:06+00:00,Report: #Trump Demanded His Enemies Be #Investigated by the #IRS —And They Were! - #VanityFair - As Trump gears up… https://t.co/yNHAMGt7Fq,Twitter for iPhone,191979692,DogLoverGiGi,ReginaHouTX,"Houston, TX 77077","#Resist, #Vote=Voice #HoustonStrong, Separation of Church & State #BlackLivesMatter #Democrat #VoteBlueTexas2022 #LiasonAlways"
119,1592271420146712576,2022-11-14 21:41:04+00:00,"485/x @thedamagerepo on how #Trump used #DoJ, #DHS &amp; #IRS. His former Chief of Staff Gen. Kelly says DT got #IRS to… https://t.co/ASQ45YpOZg",Twitter Web App,302152701,Tim Gluckman,TimGluckman,"Lewisham, London","9.22. Writer: semi-active locally. My own insights re eg US politics, crime fiction, chess, drugs in cultures. Healthy dialogue but I don't reply to most anons"
120,1592271403453014017,2022-11-14 21:41:00+00:00,"Biden Might “Promote” Kamala To The Highest Court  #MAGA #TRUMP2024 #Trump

https://t.co/1UoZW6pwUb",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
121,1592271281772466176,2022-11-14 21:40:31+00:00,"#MarcRudov suggests what #Trump should say in his #2024 announcement at #MarALago 

https://t.co/LzCUd5VVul",Twitter Web App,20380715,Marc Rudov,MarcRudov,"Pittsburgh, PA",#Branding Advisor to #CEOs | #Author | #Speaker | #Radio #TV Commentator | Critical Thinker | https://t.co/GbZLA9MCPS
122,1592271195965075456,2022-11-14 21:40:10+00:00,"TRUMP LIE #24356

""You know, it used to take 21 years to get a highway built, you know, bad case, but it would take… https://t.co/SzGV5i3UlJ",Hootsuite Inc.,1385036460735279113,allan klepfisz,AllanKlepfisz,,"clinging to the primacy of truth, logic and kindness"
123,1592271185928417280,2022-11-14 21:40:08+00:00,Imagine an #Trump/#ElonMusk #PresidentialTicket🤔,Twitter for iPhone,818603798625222656,Doc Holliday*,TheeDocHolliday,"South Dakota, USA",14 years Police Sergeant/K9 handler/SWAT (Ret.) PSD-OCONUS Operations defending our Constitution as written. 🇺🇸. Follow me on #TruthSocial: @TheeDocHolliday
124,1592271154831495168,2022-11-14 21:40:00+00:00,"Biden’s Political Future Takes a Sharp Turn

#Trump #trumpRally #DonaldTrump 

#trumpwon… https://t.co/ykAzbTDlRt",TweetDeck,1530045783231410178,Conservative Opinion,ConservativeO17,,"#Trump #MAGA #Trumpwon
Conservative Opinion 
Your Conservative Patriot !
Follow back patriots only  ."
125,1592271151861944320,2022-11-14 21:40:00+00:00,"Joe Biden Earns “Lie Of The Year” From WSJ  #MAGA #TRUMP2024 #Trump

https://t.co/CB4Xo4kWRM",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
126,1592271142483824641,2022-11-14 21:39:57+00:00,@marcorubio @GOP made a big mistake protecting #PoisonOrange from impeachment after #January6thInsurrection.… https://t.co/vOblMKugCL,Twitter for iPhone,1093555979361415168,TheEthicalFoodie (3.5%),FoodEthicist,"Shropshire, England",Food scientist. Ethicist. 🇪🇺 Former Professor of Food Industry: retired. Proud to be woke. Trying to irritate political charlatans.🌈 #TrussIsUseless 🇺🇦
127,1592271134443069441,2022-11-14 21:39:56+00:00,"Kari Lake Says “Check The Status” Of Your Ballot As Katie Hobbs Holds Onto Lead
@KariLake @katiehobbs 
#lake #hobbs… https://t.co/RvUZMkp7sy",Hootsuite Inc.,1137844959296593921,The Free Press,tampafreepress,"Tampa, FL","National and Local Breaking News, Sports, Commentary for The Tampa Bay Area and Beyond"
128,1592271124578316288,2022-11-14 21:39:53+00:00,@ABC @MSNBC @FoxNews so NOW @Mike_Pence calls #Trump reckless?!?!?? Why don’t y’all treat this as what it is….politically 💩💩💩💩💩,Twitter for iPhone,551615423,tom carlton,tomtitleist,"Fort Lauderdale, FL",listening...learning?
129,1592271074015973379,2022-11-14 21:39:41+00:00,#Florida @GovRonDeSantis did about as well picking candidates in other states as #Trump did. https://t.co/kousTk58jc,Twitter Web App,62575859,Craig Pittman,craigtimes,St. Petersburg FL,"THE STATE YOU'RE IN & MANATEE INSANITY both out in paperback now! Other books: NYT bestseller OH, FLORIDA! & CAT TALE. Columnist, Florida Phoenix. Florida man."
130,1592271062871707649,2022-11-14 21:39:39+00:00,"485/x US politics: #Trump used #DoJ, #DHS &amp; #IRS. His former Chief of Staff General Kelly reveals DT got #IRS to at… https://t.co/vnRQJvkWh4",Twitter Web App,302152701,Tim Gluckman,TimGluckman,"Lewisham, London","9.22. Writer: semi-active locally. My own insights re eg US politics, crime fiction, chess, drugs in cultures. Healthy dialogue but I don't reply to most anons"
131,1592270954993942528,2022-11-14 21:39:13+00:00,"@BarnettforAZ I've seen mention of #Trump as speaker, in past few days. If true, I hope it doesn't eliminate his ru… https://t.co/rBh9s52fGH",Twitter for Android,254803029,George Rock,ChPlt,"Wh.Plains,NY10605 (1776)","In life you are either a passenger or a pilot, it's your choice. Songs: AmyJadeWinehouse HelpYourself; The Kinks -CatchMeNowI'mFalling TrumpPompeo22 STOP SHARIA"
132,1592270900233134085,2022-11-14 21:39:00+00:00,"Ron DeSantis Gives Florida’s Police A Major Boost  #MAGA #TRUMP2024 #Trump

https://t.co/pnyBkGG7OV",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
133,1592270871963480070,2022-11-14 21:38:53+00:00,California culture is often referred to as a “bubble.”... #BreakingNews #conservative #ConservativeNews #trump… https://t.co/tBd1nnrSDh,Blog2Social APP,1274863542836043779,Conservative News Daily,ConservNewsDly,"Florida, USA",Conservative News - All in one place
134,1592270858655272960,2022-11-14 21:38:50+00:00,"@ColumbiaBugle @GOPLeader Donald J. Trump.  Unless people get serious about fixing election problems, no Republican… https://t.co/9kmSRCeHxy",Twitter Web App,739940370151297026,Janet Edwards,ShorecastMedia,"New Jersey, USA",Own or manage a Jersey Shore restaurant? Join OFFICE FOODIE today FREE and we will promote your lunch menu to local offices! https://t.co/qXzmdY5Xyq
135,1592270835833868291,2022-11-14 21:38:44+00:00,"Rupert Murdoch urges Donald Trump not to run in 2024, threatening to back a Democrat if he does...… https://t.co/76UKZx1k9o",AnyPoll Links,777941466958008320,Any Poll,AnyPollApp,United States,Poll Updates. USA Poll Results Platform. Political news. Drudge Alternative.
136,1592270822424584192,2022-11-14 21:38:41+00:00,@HarveyLevinTMZ As usual...you are paranoid of a second holocaust. This has to do with your paranoid thought proces… https://t.co/dkHbTT7ZSb,Twitter for Android,1585690773709783043,Susan E Gittins,celtic441676,"New York, USA",Difficulties mastered are opportunities won. - Sir Winston Churchill
137,1592270795253977088,2022-11-14 21:38:35+00:00,EXCLUSIVE: Transportation Secretary Pete Buttigieg has met on multiple occasions with dark money-linked environment… https://t.co/F8e5ZJWZvv,Blog2Social APP,1274863542836043779,Conservative News Daily,ConservNewsDly,"Florida, USA",Conservative News - All in one place
138,1592270690950213632,2022-11-14 21:38:10+00:00,"@RubinReport @RonDeSantisFL is a superstar, but he and #Trump should be working together rather than sparring. We n… https://t.co/BncGnpjy0V",Twitter Web App,1518635583467229184,Brian W Ross,brianwross,,"Girl dad x2, by God's grace."
139,1592270686747504640,2022-11-14 21:38:09+00:00,@Slytle221 @TogeySprings @ClayTravis They voted for #Trump in 2 elections so far.,Twitter for Android,330552988,Gaining Ground,Lane_Says,"Tennessee, USA","Follower of Christ, husband, dad to three, coach, tech guy,fluent in Spanish, B.A. in Spanish fm Austin Peay, M.Ed in Education fm Tennessee State,"
140,1592270648696442881,2022-11-14 21:38:00+00:00,"The Virginia Recount Was Just Completed  #MAGA #TRUMP2024 #Trump

https://t.co/onucVXhGjS",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
141,1592270633248985090,2022-11-14 21:37:56+00:00,"@NBCPolitics @LatPoliticalAve She doesn't deserve another term. As with #Trump, the party needs a new face and a new voice. #ByeRonna",Twitter Web App,378401999,Citizen_Campbell,campbell_elroy,MyWindowOntheWorld,"B.Comm/CPA. Leans Forward, mostly Left, sometimes Right. Recovering Optimist. Musings on Politics, Religion, Sports, Pop Culture. Liberty and Justice for all."
142,1592270627314237441,2022-11-14 21:37:55+00:00,"@tomiahonen I’m thinking maybe Rudy flipped? 

@TheJusticeDept wont prosecute him in return for his testimony again… https://t.co/GSZTDUqBoT",Twitter Web App,723608486593073155,Hope E Ransom (HopeERinFL),SoulFlyTry,FL,"💯 #IStandWithUkraine
#BuildBackBetter

#Veterans👊🏼✈#DAV
#Equality4All
💯#Stronger2gether

↓#RESIST💯↓
#putinWarCriminal
#tRUmpRussia
🚫#Covid19🇺🇲#Democide"
143,1592270490487619584,2022-11-14 21:37:22+00:00,@ZacDC4L_Boomer @VernRipley @HerbKarlberg @NEWSMAX Anybody that is proud to be in a picture with @RonnyJacksonTX sa… https://t.co/wLDyvUpEXz,Twitter for iPhone,1020800155,KMAN,KOVO1029,United States,We need more common sense by our representatives when instituting policies. We also need more common sense from Americans when deciding who to vote into office.
144,1592270475488813056,2022-11-14 21:37:18+00:00,"Get YOUR free Ebook this week. Hilarious, dark, fun, smart and sometimes twisted. THE MIND READER IS OUT! Check it… https://t.co/B1wuHu0sSk",Twitter Web App,1113137598195806209,Notes From The Underground,words911,America,"American Freak: A Novel. Homeless In Hollywood: The Amazing True Story!, The Mind Reader and many more colorful stories"
145,1592270437400334336,2022-11-14 21:37:09+00:00,Random Trump https://t.co/sY4yMtJ2wM - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/980rZQ2Moq,Random Trump,999800336750530560,RandomTrump.com,randomtrump1,,Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87
146,1592270397327622144,2022-11-14 21:37:00+00:00,"Texas Just Did President Biden’s Job For Him  #MAGA #TRUMP2024 #Trump

https://t.co/zQ2KJb3uXh",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
147,1592270373810507776,2022-11-14 21:36:54+00:00,Katie Hobbs (D) has a good chance to win in Arizona. Lake (R) has a strong relationship with #Trump and supports Tr… https://t.co/LIBTQFQCrD,Twitter for iPhone,1346045296086814721,Foreign policy,ForeignpolicyWB,,Corruption is cancer. Fight corruption. #SlavaUkraini 🇺🇦🇺🇦
148,1592270286686023680,2022-11-14 21:36:33+00:00,".@KariLake, #Trump @GOP @FoxNews cultist in #Arizona gubernatorial contest? Not waving, drowning? IF she loses, wat… https://t.co/WNYZjwWmKx",Twitter for iPad,32340937,Peter Clarke,MediaActive,"Melbourne, Wurundjeri Land.",Former ABC broadcast journalist. Pioneered Australian *national* radio talkback. Podcaster @transitzonepod JOURNALISM FUTURES/INTERVIEWING/WILDLIFE PHOTOGRAPHY.
149,1592270145199685634,2022-11-14 21:36:00+00:00,"After Ron DeSantis Launches Florida State Guard , Here is what happened  #MAGA #TRUMP2024 #Trump

https://t.co/JlZuwVeJgV",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
150,1592270133573357569,2022-11-14 21:35:57+00:00,"@FinancialTimes My comment on the #midterms : https://t.co/AmJEfVHVgH
To which I would add that, luckily, #Trump ch… https://t.co/UuKCgi4z9Q",Twitter Web App,1107645575086960640,Louis Gerber,LouisGerber8,,"editor-in-chief https://t.co/ROb2N79m6o writing about current affairs, history, culture, lifestyle, travel. Following + retweeting ≠ endorsing. A like can be a bookmark"
151,1592270130972872705,2022-11-14 21:35:56+00:00,"Clearly both. #Trump for being the narcissistic idiot he is, and the @GOP for blindly (?) following/believing #MAGA… https://t.co/RlwzmaHmY9",Twitter for iPad,581624998,HARPERHP,WhistonChris,Northern NSW,"Husband, Father, Grandad. Lover of family (near & far), friends, good food, wine, real ale, music, art, books, photography and (drum roll) LIVERPOOL FC"
152,1592270022583668736,2022-11-14 21:35:30+00:00,It's really like it's actually #Putin and #Trump against the fake news media. And you have to somehow be a Qanon-cr… https://t.co/iWrZUjC2uR,Twitter Web App,488312680,President Fabian Blondel,FabianBlondel,"Amsterdam, The Netherlands","Fabian appreciates many things.. classical music, country, action movies, bodybuilding, fitness, formula 1, science, languages, books.."
153,1592269938714091521,2022-11-14 21:35:10+00:00,"TRUMP LIE #24355

""We've cut regulations more than any president ever and you can go four years, eight years, it do… https://t.co/Sac8fnoHHz",Hootsuite Inc.,1385036460735279113,allan klepfisz,AllanKlepfisz,,"clinging to the primacy of truth, logic and kindness"
154,1592269924474712064,2022-11-14 21:35:07+00:00,"#PENCE #Trump
#ABCNews 
A spineless man who wants to sell his book and doesn't have the moral compass to State the… https://t.co/ABdXXcLHPf",Twitter for Android,1564006446928371712,Hillarys30000s,hillarys30000s,NYC ,"Actor, Host, VO artist, & Navy Veteran who served a different country than we have now. Go ahead, try us!"
155,1592269893705031684,2022-11-14 21:35:00+00:00,"Congress Collides With Major Investigation  #MAGA #TRUMP2024 #Trump

https://t.co/5uZxxLrleF",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
156,1592269861912465408,2022-11-14 21:34:52+00:00,@kyledcheney It’s shenanigans like this by #Trump that both reminded voters of his neediness &amp; drama-Queen tendenci… https://t.co/86XHsGcGf2,Twitter for iPad,304630063,Twiggy,JillJessMom,,
